,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_basement,yr_built,renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_of_year
454,2287000030,811000.0,3,1.75,1870,9897,1.0,0.0,4,8,0.0,1960,0.0,98040,47.5505,-122.221,1900,10005,287
455,7702010030,551000.0,3,2.5,2830,5802,2.0,0.0,3,9,0.0,2001,0.0,98028,47.7605,-122.234,2500,5788,140
456,1529200340,496500.0,3,2.5,2260,3640,2.0,0.0,3,8,0.0,1994,0.0,98072,47.7356,-122.15700000000001,2350,3710,8
457,2122039094,705000.0,3,3.0,1970,20978,2.0,1.0,4,9,200.0,1980,0.0,98070,47.3844,-122.43799999999999,2280,75396,330
458,1742800030,578000.0,4,2.5,3140,9225,1.0,0.0,5,9,1370.0,1966,0.0,98055,47.4904,-122.226,2460,9600,163
459,1796360350,255000.0,3,1.75,1240,8659,1.0,0.0,5,7,0.0,1986,0.0,98042,47.3663,-122.089,1490,8223,28
460,6154500070,1050000.0,4,3.5,3450,7832,2.0,0.0,3,10,0.0,2007,0.0,98006,47.5637,-122.12299999999999,3220,8567,177
461,1843100340,348000.0,3,2.25,2570,8491,2.0,0.0,4,8,0.0,1989,0.0,98042,47.3759,-122.125,2400,8049,64
462,8944290160,230000.0,3,2.0,1510,3413,2.0,0.0,3,7,0.0,1985,0.0,98031,47.3912,-122.167,1570,3777,308
463,4166600473,359500.0,4,2.25,2390,11250,2.0,0.0,3,9,0.0,1988,0.0,98023,47.3305,-122.37100000000001,2480,11250,343
464,7282300125,330000.0,3,1.0,980,7000,1.0,0.0,3,6,0.0,1953,0.0,98133,47.7617,-122.35700000000001,1220,7000,316
465,8658300340,80000.0,1,0.75,430,5050,1.0,0.0,2,4,0.0,1912,0.0,98014,47.6499,-121.90899999999999,1200,7500,143
466,2419600075,465000.0,3,1.75,1480,6360,1.0,0.0,3,7,0.0,1954,0.0,98133,47.7311,-122.353,1480,6360,335
467,2621760350,325000.0,4,2.5,1850,7324,2.0,0.0,3,8,0.0,1997,0.0,98042,47.3701,-122.10700000000001,2100,7329,288
468,1723049270,340500.0,3,2.0,2270,28025,1.0,0.0,4,7,350.0,1947,0.0,98168,47.4857,-122.318,1770,14833,7
469,4123840310,342500.0,3,2.5,1810,5192,2.0,0.0,3,8,0.0,1993,0.0,98038,47.3724,-122.042,1810,6200,6
470,2172000075,290900.0,2,2.0,1610,17600,2.0,0.0,3,6,0.0,1930,1.0,98178,47.4855,-122.266,1310,12950,174
471,8651611170,868700.0,3,4.25,3840,6161,2.0,0.0,3,10,0.0,2000,0.0,98074,47.6336,-122.064,3230,7709,44
472,8820902200,1200000.0,4,2.75,4110,8400,2.0,0.0,3,9,980.0,1928,0.0,98125,47.717,-122.281,2820,8400,317
473,8651610890,1150000.0,4,3.25,4190,10259,2.0,0.0,3,11,1040.0,2000,0.0,98074,47.6332,-122.066,4300,11919,287
474,1853080570,859900.0,4,2.75,3390,6298,2.0,0.0,3,9,0.0,2011,0.0,98074,47.5906,-122.06200000000001,3390,7111,223
475,3629920030,520000.0,4,2.25,1890,3006,2.0,0.0,3,7,0.0,2003,0.0,98029,47.5461,-121.99799999999999,1580,3000,220
476,1604602050,460000.0,3,2.5,1610,2527,2.0,0.0,3,9,530.0,2005,0.0,98118,47.5674,-122.29,1610,4173,192
477,6844700810,438924.0,3,1.5,1050,4590,1.0,0.0,3,7,200.0,1949,0.0,98115,47.6943,-122.29,1770,5400,244
478,66000070,315000.0,2,1.0,630,6550,1.0,0.0,3,5,0.0,1918,0.0,98126,47.5486,-122.38,1420,6550,96
479,6665800030,590000.0,4,2.75,2910,10650,1.0,0.0,3,8,1130.0,1975,0.0,98033,47.6658,-122.18799999999999,2920,10988,199
480,2205700350,378500.0,4,1.75,1700,8640,1.0,0.0,3,7,850.0,1955,0.0,98006,47.5772,-122.15299999999999,1620,9000,308
481,5466000030,328500.0,3,2.5,1950,8130,2.0,0.0,4,9,0.0,1990,0.0,98042,47.3875,-122.161,2350,7691,154
482,6189200125,849950.0,3,3.0,2990,9773,2.0,0.0,4,8,0.0,1973,0.0,98005,47.6344,-122.17399999999999,2230,11553,84
483,9169600135,525000.0,3,1.5,1350,6000,1.0,0.0,3,7,450.0,1950,0.0,98136,47.5275,-122.391,1730,6012,300
484,2625069070,1390000.0,4,3.25,4860,181319,2.5,0.0,3,9,0.0,1993,0.0,98074,47.6179,-122.005,3850,181319,100
485,8732131090,295000.0,4,2.5,2160,7725,1.0,0.0,4,8,700.0,1978,0.0,98023,47.3078,-122.37799999999999,2060,8250,118
486,9286000240,1070000.0,6,3.5,4860,11793,2.0,0.0,3,11,1000.0,1998,0.0,98006,47.5521,-122.137,3600,11793,192
487,1895000260,207950.0,2,2.0,890,5000,1.0,0.0,3,6,0.0,1917,0.0,98118,47.5158,-122.264,1860,5000,202
488,8691370400,699900.0,4,2.75,2810,7302,2.0,0.0,3,9,0.0,2002,0.0,98075,47.5985,-121.977,2820,7302,350
489,5423010350,1280000.0,5,2.5,3400,9500,2.0,0.0,4,8,0.0,1977,0.0,98027,47.5645,-122.08200000000001,3080,11081,41
490,8562501040,452000.0,4,1.5,1580,7350,1.0,0.0,4,7,620.0,1963,0.0,98052,47.6734,-122.154,1560,7350,324
491,2475200140,370000.0,3,2.0,1680,5036,1.0,0.0,4,7,0.0,1987,0.0,98055,47.4734,-122.186,1680,4921,36
492,7942100310,232000.0,3,1.75,1300,11230,1.0,0.0,5,7,0.0,1968,0.0,98042,47.3811,-122.087,1300,10794,27
493,3760000030,669950.0,5,2.5,2820,14062,2.0,0.0,4,7,440.0,1960,0.0,98034,47.7081,-122.215,1910,10392,303
494,1727500340,397500.0,3,2.0,1510,6710,1.0,0.0,3,7,440.0,1972,0.0,98034,47.7193,-122.21600000000001,1660,6600,165
495,9828702519,490000.0,2,2.5,1230,1391,2.0,0.0,3,8,360.0,2004,0.0,98112,47.6192,-122.301,1240,1350,132
496,4432600075,725000.0,4,2.0,2110,4140,2.0,0.0,3,9,400.0,1925,1.0,98116,47.5836,-122.387,1440,4420,28
497,7806300030,299000.0,3,2.75,3080,19635,1.0,0.0,4,7,1470.0,1958,0.0,98032,47.3841,-122.28399999999999,2424,12410,260
498,9274202270,625000.0,2,1.5,1490,5750,1.5,0.0,4,7,300.0,1900,0.0,98116,47.5872,-122.39,1590,4025,230
499,7852030960,437500.0,3,2.5,2120,4500,2.0,0.0,3,7,0.0,2000,0.0,98065,47.5322,-121.88,2530,4816,310
500,7852170140,650000.0,4,2.5,3180,5438,2.0,0.0,3,9,0.0,2003,0.0,98065,47.5416,-121.86399999999999,3030,5335,130
501,7518503335,475000.0,2,1.0,1490,3825,1.0,0.0,3,7,630.0,1929,0.0,98117,47.6799,-122.381,1460,3825,139
502,5467900070,342000.0,3,2.0,1930,11947,1.0,0.0,4,8,0.0,1966,0.0,98042,47.3672,-122.15100000000001,2200,12825,122
503,1245002952,1200000.0,4,2.5,2770,7800,2.0,0.0,3,10,0.0,1999,0.0,98033,47.684,-122.205,2720,10000,288
504,8906200070,280000.0,3,1.5,1670,11610,1.0,0.0,4,7,0.0,1963,0.0,98055,47.4404,-122.191,1930,10200,41
505,5379805885,240000.0,2,1.75,1330,7200,1.0,0.0,3,7,0.0,1993,0.0,98188,47.4467,-122.281,1450,11682,141
506,2769600560,529000.0,3,1.0,1210,3328,1.5,0.0,4,7,0.0,1924,0.0,98107,47.6729,-122.363,1640,3333,147
507,9238901420,442000.0,3,1.0,1190,5100,1.0,0.0,4,7,160.0,1941,0.0,98136,47.5346,-122.385,1690,5100,33
508,5113400431,615000.0,2,1.0,1540,6872,1.0,0.0,4,7,0.0,1946,0.0,98119,47.6454,-122.37299999999999,1420,5538,128
509,3885805665,1490000.0,4,3.75,4030,10800,2.0,0.0,3,10,0.0,2006,0.0,98033,47.6821,-122.196,2160,7200,163
510,8121200810,585000.0,4,1.75,2430,7559,1.0,0.0,4,8,850.0,1981,0.0,98052,47.7206,-122.11,1980,8750,125
511,5126310400,480000.0,4,2.5,2600,7787,2.0,0.0,3,8,0.0,2005,0.0,98059,47.4877,-122.139,2830,7787,64
512,7322910030,1100000.0,5,3.5,4410,57063,2.0,0.0,4,9,0.0,1990,0.0,98053,47.6554,-122.01799999999999,2900,50529,202
513,2827100070,290000.0,4,1.0,1330,8184,1.5,0.0,3,7,0.0,1949,0.0,98133,47.7343,-122.34700000000001,1220,660,309
514,9276201895,615000.0,3,1.75,1900,5000,1.0,0.0,5,7,950.0,1951,0.0,98116,47.5789,-122.39299999999999,1770,5000,232
515,4402700070,300000.0,2,1.0,1100,7680,1.0,0.0,4,7,0.0,1950,0.0,98133,47.7439,-122.339,1460,7680,70
516,1922059046,308000.0,3,1.0,1980,39150,1.5,0.0,3,6,400.0,1932,0.0,98030,47.3818,-122.225,1860,11811,302
517,925059288,750000.0,3,2.5,2400,7745,2.0,0.0,3,9,0.0,2001,0.0,98033,47.6734,-122.17299999999999,2080,8615,127
518,4386700135,2250000.0,4,2.25,4760,8036,2.5,0.0,5,9,1370.0,1916,0.0,98112,47.6415,-122.285,2950,9323,318
519,1923069078,890000.0,4,3.25,3180,194278,2.0,0.0,3,10,0.0,2005,0.0,98059,47.4711,-122.084,2200,178160,217
520,1432400335,288000.0,3,1.0,1190,7560,1.0,0.0,5,6,0.0,1958,0.0,98058,47.452,-122.177,1190,7560,84
521,1180003090,190000.0,2,1.0,630,6000,1.0,0.0,3,6,0.0,1943,1.0,98178,47.4973,-122.221,1470,6840,249
522,726049331,515000.0,5,3.0,2530,5105,1.0,0.0,3,8,1010.0,2005,0.0,98133,47.7546,-122.34100000000001,2290,4011,85
523,3340401555,235000.0,4,1.5,1690,11054,1.0,0.0,4,5,0.0,1930,0.0,98055,47.4667,-122.215,1690,9040,309
524,7453000070,275000.0,2,1.0,940,5000,1.0,0.0,3,6,0.0,1951,0.0,98126,47.5186,-122.374,940,5000,230
525,4348800030,727500.0,2,2.0,1240,9119,1.0,0.0,4,7,0.0,1952,0.0,98004,47.6221,-122.193,1380,9121,325
526,7202331420,650000.0,4,2.5,3040,6587,2.0,0.0,3,7,0.0,2003,0.0,98053,47.683,-122.039,2740,6587,171
527,3225079035,1600000.0,6,5.0,6050,230652,2.0,0.0,3,11,0.0,2001,0.0,98024,47.6033,-121.943,4210,233971,169
528,6381500700,365000.0,4,1.0,1590,7085,1.5,0.0,3,6,0.0,1944,0.0,98125,47.7315,-122.305,1320,7085,309
529,339500160,662000.0,3,1.75,2500,36947,1.0,0.0,3,9,0.0,1984,0.0,98052,47.6917,-122.084,2590,28837,281
530,1545807610,270500.0,3,2.5,1780,7848,1.0,0.0,3,7,460.0,1978,0.0,98038,47.3608,-122.056,1680,7848,119
531,1843200240,200000.0,2,1.5,1360,1898,2.0,0.0,3,7,0.0,1978,0.0,98092,47.2852,-122.19,1360,1898,125
532,4403600270,970000.0,4,3.25,4740,76230,2.0,0.0,3,10,0.0,1987,0.0,98075,47.5931,-122.071,3340,49206,55
533,2008200060,160000.0,3,1.5,1010,9600,1.0,0.0,4,7,0.0,1962,0.0,98198,47.4097,-122.316,1400,9660,175
534,1521069070,204000.0,3,1.0,1040,7405,1.0,0.0,4,6,0.0,1971,0.0,98010,47.3105,-122.021,1580,7405,49
535,2459500310,358000.0,3,2.25,1610,6655,2.0,0.0,4,7,0.0,1985,0.0,98058,47.4296,-122.161,1780,7529,49
536,6204420070,452000.0,4,1.75,1570,8268,1.0,0.0,3,7,0.0,1979,0.0,98011,47.7373,-122.197,1870,8190,121
537,5694500105,595000.0,2,2.0,1510,4000,1.0,0.0,4,7,500.0,1900,0.0,98103,47.6582,-122.345,1920,4000,338
538,5466410030,249000.0,3,2.0,1360,6082,1.0,0.0,3,7,0.0,1994,0.0,98042,47.3577,-122.16,1360,6987,100
539,9485740340,346900.0,4,2.5,1970,5106,2.0,0.0,3,8,0.0,1999,0.0,98055,47.449,-122.205,2230,5109,69
540,622049114,2130000.0,3,2.5,5403,24069,2.0,1.0,4,12,0.0,1976,0.0,98166,47.4169,-122.348,3980,104374,49
541,2270000070,280000.0,4,2.5,1560,4350,2.0,0.0,3,7,0.0,2003,0.0,98056,47.5025,-122.186,1560,4350,303
542,1310900260,318888.0,4,1.75,2320,12000,1.0,0.0,4,8,50.0,1973,0.0,98032,47.3644,-122.28,2120,9880,286
543,224069094,530000.0,3,2.25,2120,40518,1.0,0.0,3,8,0.0,1967,0.0,98075,47.5896,-122.009,2480,13492,254
544,7800800160,375000.0,3,2.25,2120,18500,2.0,0.0,4,8,0.0,1983,0.0,98031,47.3914,-122.169,2120,14479,325
545,2944000240,910000.0,4,2.5,3350,29242,2.0,0.0,3,11,0.0,1988,0.0,98052,47.7197,-122.131,3920,24728,112
546,4139400710,782000.0,4,2.5,2380,9614,2.0,0.0,4,10,0.0,1991,0.0,98006,47.5623,-122.116,2560,9770,143
547,7899800860,259950.0,2,2.0,1070,649,2.0,0.0,3,9,350.0,2008,0.0,98106,47.5213,-122.35700000000001,1070,928,78
548,2473420140,315000.0,4,2.75,2300,18360,1.0,0.0,4,7,740.0,1979,0.0,98058,47.4518,-122.16,1870,9588,266
549,5000500055,215000.0,2,1.0,1320,8865,1.0,0.0,4,6,0.0,1943,0.0,98168,47.4949,-122.3,1190,6490,148
550,4099500935,705000.0,3,1.75,2180,10221,1.0,0.0,4,7,1040.0,1946,0.0,98040,47.5885,-122.24799999999999,2180,8535,204
551,1373800295,1450000.0,3,3.0,4380,6320,2.0,0.0,5,10,800.0,1952,0.0,98199,47.6452,-122.411,3080,7680,286
552,4025300135,451000.0,3,1.75,1790,9813,2.0,0.0,3,7,0.0,1949,0.0,98155,47.748999999999995,-122.305,1520,10125,128
553,3294700310,261000.0,2,1.0,750,8125,1.0,0.0,4,6,0.0,1943,0.0,98055,47.4727,-122.198,1340,8750,245
554,8718500075,396000.0,3,1.5,1300,8280,1.0,0.0,5,7,0.0,1956,0.0,98028,47.7403,-122.256,1570,8692,321
555,4309710240,725000.0,4,2.5,2990,29170,2.0,0.0,3,9,0.0,1999,0.0,98059,47.5146,-122.117,3715,29170,203
556,5486800070,1950000.0,7,3.5,4640,15235,2.0,0.0,3,11,1780.0,1965,1.0,98040,47.5666,-122.23100000000001,3230,20697,171
557,236400320,238000.0,4,1.0,1400,7242,1.5,0.0,3,7,0.0,1959,0.0,98188,47.4339,-122.291,1310,7314,196
558,4376700570,750000.0,6,1.75,2750,9563,2.0,0.0,4,8,0.0,1973,0.0,98052,47.6368,-122.09700000000001,2040,9563,117
559,8648100200,331500.0,4,2.5,2050,10271,2.0,0.0,3,7,0.0,1998,0.0,98042,47.3628,-122.075,2050,8103,300
560,3624079046,460000.0,4,3.0,2230,108900,1.0,0.0,3,7,820.0,1978,0.0,98065,47.52,-121.845,1960,65340,301
561,1921069084,404950.0,4,2.25,2340,217014,1.0,0.0,4,8,0.0,1982,0.0,98092,47.2953,-122.083,2340,107898,188
562,6431500140,880000.0,3,2.5,2870,5163,2.0,0.0,3,9,0.0,2014,0.0,98103,47.6935,-122.352,1630,7995,351
563,2725069050,863000.0,4,2.5,4120,22370,2.0,0.0,3,10,0.0,1997,0.0,98074,47.6239,-122.023,3180,7257,164
564,5307100060,638700.0,3,1.75,2080,9162,1.0,0.0,3,7,710.0,1960,0.0,98005,47.5846,-122.16799999999999,1870,8944,350
565,7203102050,435000.0,3,2.5,1840,5680,2.0,0.0,3,7,0.0,2008,0.0,98053,47.6969,-122.02600000000001,1600,4697,209
566,561000075,260000.0,3,1.0,1180,5350,1.5,0.0,4,6,0.0,1959,0.0,98178,47.505,-122.259,1490,5350,365
567,2436701180,671500.0,5,2.75,2160,4000,1.5,0.0,5,7,630.0,1927,0.0,98105,47.667,-122.289,2040,4000,226
568,809002765,610000.0,3,1.0,1180,3400,1.5,0.0,3,8,0.0,1907,0.0,98109,47.6376,-122.353,1440,3400,295
569,4045500710,405000.0,2,0.75,1160,15029,1.0,0.0,4,6,290.0,1937,0.0,98014,47.6929,-121.87,1870,25346,352
570,5104510270,338900.0,4,2.5,1830,5612,2.0,0.0,3,7,0.0,2003,0.0,98038,47.3572,-122.015,1830,5998,199
571,98020350,720000.0,4,4.0,3200,7708,2.0,0.0,3,10,0.0,2004,0.0,98075,47.5816,-121.97,3480,7944,23
572,1714900060,442000.0,5,3.0,2560,5445,1.5,0.0,4,7,800.0,1927,0.0,98108,47.5502,-122.311,1080,5445,114
573,1189000030,650000.0,5,2.75,2550,5040,1.5,0.0,5,8,0.0,1902,0.0,98122,47.6136,-122.29899999999999,1590,3840,154
574,2473360060,263500.0,3,1.75,1330,9917,1.0,0.0,3,7,290.0,1981,0.0,98058,47.4478,-122.161,1330,9081,2
575,222069082,300000.0,2,1.0,1220,75794,1.0,0.0,4,7,0.0,1963,0.0,98038,47.4219,-122.007,2010,98010,351
576,8669160310,266000.0,3,2.5,1805,3402,2.0,0.0,3,7,0.0,2009,0.0,98002,47.3521,-122.212,2095,3402,343
577,1526069135,930000.0,4,4.0,6050,84942,2.5,0.0,3,9,1900.0,2009,0.0,98077,47.7466,-122.029,2700,199504,345
578,1088650310,530000.0,4,2.5,2320,5493,2.0,0.0,3,8,0.0,2004,0.0,98028,47.7727,-122.229,2450,5471,27
579,8945200860,180000.0,3,1.0,1384,8960,1.0,0.0,4,6,0.0,1965,0.0,98023,47.3062,-122.37100000000001,1000,8470,345
580,7853240200,619000.0,3,2.5,2720,6439,2.0,0.0,3,9,0.0,2005,0.0,98065,47.5422,-121.86,3180,7320,136
581,7511800070,264000.0,3,1.5,1820,10608,1.0,0.0,4,7,0.0,1962,0.0,98003,47.3366,-122.306,1380,8976,233
582,2998800125,730000.0,2,2.25,2130,4920,1.5,0.0,4,7,600.0,1941,0.0,98116,47.573,-122.40899999999999,2130,4920,182
583,3876300310,439000.0,4,2.25,2060,10070,2.0,0.0,3,7,0.0,1975,0.0,98034,47.7258,-122.177,2060,8155,295
584,5419800510,268500.0,4,1.75,1420,7500,1.0,0.0,4,7,340.0,1981,0.0,98031,47.4025,-122.176,1500,7260,321
585,192460060,330000.0,3,1.75,1510,15744,1.0,0.0,3,7,0.0,1985,0.0,98045,47.476000000000006,-121.755,1470,15744,196
586,7942601895,640000.0,3,2.5,2160,4000,1.5,0.0,3,8,200.0,1903,1.0,98122,47.6045,-122.307,2160,5120,231
587,7504010570,900000.0,3,2.5,3180,12600,2.0,0.0,4,11,0.0,1978,0.0,98074,47.6366,-122.05799999999999,3030,12835,189
588,1442740140,370000.0,3,2.25,2110,13300,2.0,0.0,4,8,0.0,1985,0.0,98038,47.3725,-122.06,2470,14000,273
589,6909200575,685000.0,3,2.0,2060,2900,1.5,0.0,5,8,730.0,1931,0.0,98144,47.5897,-122.292,1910,3900,73
590,2525069041,505000.0,3,1.5,1830,217800,1.0,0.0,3,7,820.0,1981,0.0,98053,47.6277,-121.97200000000001,2450,165963,247
591,3620069036,265000.0,3,1.75,1820,32666,1.0,0.0,4,7,0.0,1966,0.0,98022,47.1803,-121.97399999999999,2050,43560,294
592,2781280390,290000.0,3,2.5,1610,2937,2.0,0.0,3,8,0.0,2006,0.0,98055,47.4489,-122.18799999999999,1610,3049,83
593,9542830350,296000.0,4,2.5,1780,3600,2.0,0.0,3,7,0.0,2006,0.0,98038,47.3665,-122.01700000000001,2020,3802,245
594,1123049053,360000.0,4,2.5,1840,9611,2.0,0.0,3,7,0.0,1996,0.0,98178,47.4964,-122.251,1830,8505,44
595,8018600765,240500.0,3,1.75,1460,10584,1.0,0.0,3,7,470.0,1997,0.0,98168,47.492,-122.31700000000001,1220,12012,155
596,3278600240,372500.0,2,2.5,1400,2958,2.0,0.0,3,8,0.0,2007,0.0,98126,47.5496,-122.37299999999999,1540,2385,203
597,7846200070,595000.0,3,2.5,3370,14402,2.0,0.0,3,9,0.0,2004,0.0,98045,47.5008,-121.77600000000001,3330,9691,275
598,662310400,515000.0,4,3.0,3590,8249,2.0,0.0,3,9,0.0,1997,0.0,98023,47.2846,-122.34100000000001,2860,7995,290
599,8651100140,1220000.0,4,2.25,3200,15367,2.0,0.0,4,9,0.0,1962,0.0,98040,47.5494,-122.21600000000001,3070,15263,217
600,8682250350,507000.0,2,1.75,1670,6460,1.0,0.0,3,8,0.0,2004,0.0,98053,47.7123,-122.027,2170,6254,282
601,3211230260,399950.0,4,2.0,2420,31465,1.0,0.0,3,9,0.0,1984,0.0,98092,47.3131,-122.115,2560,32186,35
602,4233400340,185000.0,3,1.75,1430,10816,2.0,0.0,3,7,0.0,1994,0.0,98010,47.3122,-121.99600000000001,1560,10816,232
603,7199350340,460000.0,3,1.75,1440,7070,1.0,0.0,3,7,0.0,1980,0.0,98052,47.6947,-122.125,1440,7210,237
604,3904901710,435500.0,3,2.25,1450,4789,2.0,0.0,3,7,0.0,1985,0.0,98029,47.5665,-122.01799999999999,1560,4490,55
605,240000058,469000.0,4,2.75,3550,13938,1.0,0.0,5,8,1450.0,1966,0.0,98188,47.425,-122.28299999999999,2050,9000,98
606,6865200444,531000.0,2,3.0,1270,1175,2.0,0.0,3,8,160.0,2000,0.0,98103,47.6634,-122.34,1290,1800,125
607,9498200046,443500.0,2,1.0,940,6804,1.0,0.0,3,7,0.0,1949,0.0,98177,47.7047,-122.37299999999999,1150,6930,37
608,1796380960,223000.0,3,2.0,1670,6824,1.0,0.0,3,7,370.0,1990,0.0,98042,47.3666,-122.084,1660,7586,330
609,5631500868,590000.0,4,3.5,3100,15842,2.0,0.0,3,8,700.0,1996,0.0,98028,47.7466,-122.242,2200,19400,107
610,3126049411,340000.0,2,2.5,1100,1760,3.0,0.0,3,7,0.0,1997,0.0,98103,47.6972,-122.35,1200,1415,343
611,2321300390,650000.0,3,2.0,1870,3388,1.0,0.0,4,8,640.0,1925,0.0,98199,47.6372,-122.395,1780,4050,309
612,3905040800,533600.0,3,2.5,1930,5080,2.0,0.0,4,8,0.0,1990,0.0,98029,47.5694,-122.001,2190,5085,268
613,4379400260,695000.0,3,2.75,2540,4694,2.0,0.0,3,9,0.0,2005,0.0,98074,47.6214,-122.024,2600,6344,161
614,5115000160,242000.0,3,1.75,1280,7524,1.5,0.0,4,7,0.0,1988,0.0,98031,47.3961,-122.18799999999999,1500,7777,168
615,2826049234,425000.0,3,2.25,1820,8814,1.0,0.0,3,7,540.0,1967,0.0,98125,47.7162,-122.309,1810,7515,14
616,6600700030,525000.0,3,2.25,1490,9414,2.0,0.0,3,7,0.0,1981,0.0,98052,47.6844,-122.113,1290,10125,126
617,3904930240,485000.0,3,2.5,1880,5502,2.0,0.0,3,8,0.0,1988,0.0,98029,47.5737,-122.01799999999999,2040,5411,265
618,9407110700,175000.0,3,1.0,1250,9775,1.0,0.0,3,7,0.0,1971,0.0,98045,47.4474,-121.771,1390,9650,13
619,1682500160,210000.0,3,2.0,1440,7210,1.0,0.0,3,8,0.0,1983,0.0,98092,47.3128,-122.184,1700,7245,170
620,8078570390,260000.0,3,2.5,1920,7415,2.0,0.0,3,7,0.0,1989,0.0,98031,47.4022,-122.171,1930,7536,105
621,3010300240,577000.0,3,2.5,2060,5750,1.0,0.0,3,7,730.0,1976,0.0,98116,47.5671,-122.391,1920,5750,174
622,9500900135,200000.0,3,1.5,1210,10588,1.0,0.0,4,7,0.0,1958,0.0,98002,47.2876,-122.212,1408,10588,294
623,461001615,605000.0,2,1.75,1760,5000,1.0,0.0,4,7,820.0,1927,0.0,98117,47.681999999999995,-122.37200000000001,1530,5000,56
624,6411600069,325000.0,3,1.0,990,6750,1.0,0.0,4,6,0.0,1947,0.0,98133,47.7125,-122.331,1440,6860,141
625,7812800565,289500.0,3,1.0,960,6400,1.0,0.0,4,6,140.0,1944,0.0,98178,47.496,-122.23899999999999,1200,6600,226
626,7548300731,559950.0,3,2.5,1660,1458,3.0,0.0,3,9,0.0,2014,0.0,98144,47.5876,-122.309,1660,1784,220
627,8925100390,1040000.0,3,1.75,1900,9375,1.0,0.0,4,8,570.0,1941,0.0,98115,47.6821,-122.273,2760,9375,96
628,7010700292,543500.0,3,2.25,1270,2790,1.0,0.0,3,7,280.0,1970,0.0,98199,47.6581,-122.396,1920,4000,282
629,9485951170,480000.0,4,2.25,3250,34293,2.0,0.0,4,9,0.0,1983,0.0,98042,47.3496,-122.094,3110,35982,142
630,5437820310,218000.0,3,1.0,960,9633,1.0,0.0,5,6,0.0,1982,0.0,98022,47.1951,-122.001,1080,8610,143
631,582000135,565000.0,2,1.75,1330,6000,1.0,0.0,4,7,370.0,1914,1.0,98199,47.6539,-122.396,1620,6000,173
632,3204800370,426700.0,3,1.75,2080,7700,1.0,0.0,5,7,480.0,1968,0.0,98056,47.5375,-122.178,1680,7700,346
633,8832900550,650000.0,3,2.5,2690,11575,1.0,0.0,3,8,0.0,1957,0.0,98028,47.7605,-122.26700000000001,2390,11782,255
634,9550204515,542000.0,2,1.0,890,3060,1.0,0.0,3,7,120.0,1910,0.0,98105,47.6663,-122.32600000000001,1760,4080,267
635,7199330390,415000.0,3,1.75,1070,8000,1.0,0.0,3,7,0.0,1977,0.0,98052,47.6978,-122.13,1200,7990,175
636,6131600060,214000.0,3,1.0,1200,8316,1.0,0.0,4,6,0.0,1953,0.0,98002,47.3221,-122.215,1200,8316,227
637,5379805460,245000.0,3,1.5,1360,8910,2.0,0.0,5,7,0.0,1949,0.0,98188,47.4488,-122.275,1220,8912,21
638,7212652180,314500.0,3,2.0,2050,13303,1.0,0.0,3,8,0.0,1993,0.0,98003,47.2681,-122.31,2180,11590,182
639,6379500640,1120000.0,3,1.5,3000,5750,2.0,0.0,5,9,1000.0,1924,0.0,98116,47.5821,-122.39,1820,5750,99
640,4315700060,378000.0,2,2.0,1300,3850,1.0,0.0,3,7,500.0,1963,0.0,98136,47.5395,-122.39,950,5500,62
641,3329500060,305000.0,4,2.5,2250,9091,1.0,0.0,3,7,910.0,1982,0.0,98001,47.33600000000001,-122.26899999999999,1540,7802,209
642,4140090320,595000.0,5,2.75,3740,6750,1.0,0.0,4,8,1760.0,1978,0.0,98028,47.7679,-122.26100000000001,2620,7920,79
643,9385200045,729500.0,3,2.5,1660,1091,3.0,0.0,3,9,130.0,2015,0.0,98116,47.5818,-122.402,1510,1352,132
644,7852180340,430000.0,3,2.5,2360,6699,2.0,0.0,3,7,0.0,2003,0.0,98065,47.5317,-121.853,2360,4744,273
645,1545804340,240000.0,3,1.75,1760,6500,1.0,0.0,3,7,0.0,1987,0.0,98038,47.3647,-122.05,1760,8125,99
646,2490200320,545000.0,3,1.75,1680,6200,1.5,0.0,3,7,0.0,1916,0.0,98136,47.5338,-122.384,1680,5100,79
647,2218000335,530000.0,3,1.75,1320,2500,1.0,0.0,3,7,450.0,1918,0.0,98105,47.6681,-122.305,1580,2750,188
648,922049078,157000.0,1,1.0,870,26326,1.0,0.0,3,6,0.0,1939,0.0,98198,47.4152,-122.3,1250,10608,322
649,2586800270,425000.0,4,1.0,1260,7645,1.5,0.0,3,6,0.0,1925,0.0,98146,47.5044,-122.35,1170,7649,97
650,4338800370,220000.0,3,1.0,1000,6020,1.0,0.0,3,6,0.0,1944,0.0,98166,47.4793,-122.346,1300,8640,321
651,7214700350,521000.0,4,1.75,2020,36400,1.0,0.0,4,8,470.0,1976,0.0,98077,47.7627,-122.07600000000001,2520,38255,328
652,3226200105,325000.0,3,1.0,1920,6862,1.0,0.0,3,7,800.0,1952,0.0,98118,47.5193,-122.274,2000,6900,143
653,2324039036,597500.0,3,2.0,2150,5400,1.5,0.0,4,7,770.0,1911,0.0,98126,47.555,-122.37899999999999,1940,6500,93
654,7849202231,337000.0,3,2.5,1470,3976,2.0,0.0,3,7,0.0,1999,0.0,98065,47.526,-121.82600000000001,1490,4400,204
